id	sentiment
58079	negative
99671	neutral
59882	positive
25390	negative
37631	positive
73488	negative
20148	negative
91799	negative
75585	neutral
29016	negative
68950	negative
58804	neutral
19700	negative
22197	negative
56146	negative
77983	negative
74379	negative
96943	negative
64999	positive
92481	positive
10552	negative
60340	neutral
54247	neutral
46424	neutral
73551	negative
37081	neutral
32464	neutral
56970	neutral
47001	neutral
58293	neutral
19985	negative
27042	neutral
95499	neutral
71414	positive
26430	negative
77032	positive
59050	negative
98661	positive
52700	negative
29384	neutral
22867	negative
13401	negative
60075	negative
18964	neutral
36589	negative
88494	negative
11257	neutral
81430	negative
17600	negative
40097	neutral
60707	negative
58360	negative
24756	positive
87478	neutral
19935	negative
71819	negative
10641	negative
17092	neutral
56265	negative
35195	negative
13821	neutral
57395	neutral
91029	positive
30787	negative
23438	negative
64066	negative
11069	negative
45799	negative
33076	negative
48632	neutral
12248	negative
88063	negative
39461	neutral
70250	negative
63194	neutral
95347	negative
38641	neutral
49000	negative
23104	negative
87873	negative
76654	positive
74675	positive
29674	negative
15667	neutral
34316	negative
35388	negative
55536	neutral
90784	positive
20710	negative
79269	negative
97499	negative
89946	negative
28509	negative
60121	positive
31646	neutral
14668	negative
41412	positive
26979	negative
18226	negative
27366	negative
10496	positive
43311	negative
11200	neutral
24502	neutral
37406	neutral
10161	negative
79489	negative
99456	negative
11971	negative
91000	neutral
65454	positive
87688	negative
33270	positive
14318	negative
65600	negative
45838	neutral
13632	negative
16150	positive
37945	negative
23112	negative
61392	neutral
97722	neutral
20447	neutral
45744	positive
95643	negative
34663	neutral
49119	negative
29977	neutral
82875	negative
39133	positive
74220	neutral
66289	negative
61736	neutral
13167	neutral
66001	negative
84880	negative
21601	negative
80198	positive
79498	neutral
20218	positive
64937	negative
75505	positive
12233	negative
97556	positive
45720	negative
41850	neutral
51370	neutral
49407	negative
50235	neutral
87301	negative
94117	positive
70977	negative
77450	positive
79641	negative
18994	neutral
50831	positive
72558	negative
33719	neutral
44348	neutral
42502	neutral
37038	positive
55125	negative
73966	positive
20128	positive
46158	negative
79786	neutral
81024	negative
12482	negative
18381	negative
93585	negative
93262	negative
66566	negative
76677	negative
47412	negative
30790	neutral
17531	negative
42353	negative
82164	positive
74243	negative
49109	negative
77902	neutral
25007	negative
12703	neutral
88716	negative
99630	negative
91409	negative
22629	negative
49815	negative
74426	negative
21917	positive
36031	negative
15703	positive
56957	positive
91450	negative
68498	negative
74372	negative
51253	negative
47998	negative
99092	positive
24672	negative
79867	negative
95116	negative
55095	neutral
28156	negative
54334	negative
49499	negative
78399	negative
46130	negative
48882	negative
21592	negative
18554	negative
13519	negative
59367	negative
18103	negative
53181	negative
42319	neutral
43944	negative
61147	negative
50414	neutral
87405	negative
42537	negative
38262	positive
85262	negative
40019	negative
94534	negative
63019	neutral
29985	negative
12719	negative
34521	negative
16450	negative
69688	negative
68388	negative
42566	neutral
49310	negative
73788	negative
18639	negative
19629	neutral
84132	neutral
11856	negative
21722	neutral
69441	negative
12310	negative
17057	negative
36569	neutral
63296	negative
82496	neutral
89369	negative
24575	negative
83918	positive
63685	negative
83443	negative
93958	neutral
62148	negative
56399	neutral
77041	positive
71433	negative
69853	negative
29195	negative
22149	neutral
85376	neutral
43102	positive
73528	positive
55808	negative
40944	negative
54939	neutral
99078	negative
36167	negative
16803	negative
71527	negative
31077	neutral
70010	neutral
89572	negative
44826	negative
77146	neutral
69245	negative
43388	negative
72446	negative
77762	negative
75997	negative
83231	negative
97842	positive
86747	neutral
65284	positive
57742	neutral
90713	negative
42778	negative
57526	negative
84246	positive
48992	negative
41808	negative
76880	neutral
23960	negative
29236	negative
58125	positive
25476	negative
20965	neutral
55224	negative
11950	negative
85283	negative
84359	negative
84187	negative
22188	positive
19729	negative
83522	negative
99586	negative
10332	negative
39056	negative
27416	negative
73715	positive
75187	negative
48984	negative
35902	negative
67707	neutral
74330	negative
81591	negative
43880	positive
96175	positive
29446	neutral
97062	negative
40470	positive
91317	negative
83143	negative
57421	negative
12052	negative
75875	negative
66322	negative
81551	negative
41007	negative
17737	negative
93871	neutral
40507	negative
67428	negative
50688	negative
26126	positive
77015	negative
52509	positive
15881	negative
85765	neutral
46226	negative
40115	neutral
58672	negative
23160	negative
72536	negative
25533	negative
27335	neutral
74318	negative
66464	neutral
35874	negative
10038	negative
62869	neutral
72630	negative
12789	negative
42141	negative
83598	neutral
48950	neutral
40371	neutral
38152	negative
16385	negative
24349	neutral
19303	negative
23502	positive
60929	negative
67975	negative
90967	positive
76070	negative
80037	negative
17549	negative
35559	neutral
51894	positive
29049	negative
36676	positive
11337	positive
54757	neutral
18131	negative
11928	negative
80826	negative
86356	negative
93849	neutral
16755	negative
90857	neutral
33595	negative
93365	negative
37866	negative
58540	positive
23352	negative
72923	negative
83779	negative
19348	positive
11095	negative
13966	negative
72803	negative
64439	negative
78790	neutral
33944	negative
91987	negative
96934	neutral
28296	negative
75968	negative
38422	negative
26735	positive
27932	neutral
17615	negative
20694	negative
63235	neutral
48013	negative
45972	positive
45414	negative
90806	negative
68744	negative
26221	positive
77070	neutral
87862	neutral
50331	negative
99766	negative
79310	negative
45830	negative
74913	neutral
60844	negative
83292	negative
15485	negative
82223	negative
51831	positive
10238	positive
51617	positive
98538	negative
75354	positive
68683	neutral
49073	negative
16190	neutral
20716	neutral
23025	neutral
90196	positive
48692	negative
40054	neutral
15577	negative
86668	neutral
44496	positive
66518	neutral
83927	negative
49864	negative
54313	negative
32504	negative
29347	negative
29303	negative
30214	neutral
82993	positive
17590	negative
64423	negative
39865	negative
58318	negative
87443	neutral
99197	negative
85813	negative
93982	neutral
48672	neutral
37370	negative
81322	neutral
50038	positive
41567	positive
19123	neutral
79672	negative
29055	positive
32479	negative
42594	negative
95697	positive
96084	negative
77548	negative
62926	negative
53633	positive
14182	positive
49199	positive
35683	negative
43602	positive
33000	negative
94730	neutral
11166	negative
84074	negative
42883	negative
43215	positive
20583	neutral
78116	positive
43409	negative
84054	negative
19593	negative
29252	negative
88754	neutral
67471	negative
47552	neutral
76221	negative
38491	negative
90064	negative
42573	negative
58600	negative
27842	negative
81736	negative
67416	negative
66104	neutral
41174	neutral
91479	negative
10987	negative
65807	negative
30122	negative
45869	neutral
88575	negative
49800	negative
48218	neutral
64620	neutral
68505	negative
20516	positive
85878	negative
97875	negative
13874	negative
45517	neutral
96394	negative
64790	negative
79207	negative
70229	positive
66185	negative
44791	negative
74791	negative
66874	negative
21280	neutral
85180	positive
91706	negative
65418	negative
15227	neutral
32266	negative
59118	neutral
20103	neutral
81403	negative
24482	neutral
83314	negative
81938	negative
45820	negative
55015	positive
55155	neutral
14874	negative
18631	neutral
82064	negative
58476	negative
51247	neutral
94081	neutral
29028	negative
57412	negative
13150	negative
33827	negative
34027	negative
54277	neutral
83552	neutral
22913	positive
15317	neutral
81766	neutral
41930	negative
35036	negative
84308	positive
48868	negative
51349	neutral
61958	negative
88334	neutral
52970	neutral
95041	neutral
91228	positive
71221	neutral
97698	neutral
89266	neutral
63305	neutral
58197	negative
20797	neutral
84558	positive
74015	negative
38915	neutral
51497	negative
60683	neutral
46071	neutral
35211	negative
89826	negative
67976	positive
54381	negative
23148	positive
44831	neutral
13861	negative
87419	positive
93678	negative
98495	negative
81262	neutral
19155	negative
40381	negative
59086	neutral
38025	negative
43363	neutral
21189	positive
89981	positive
45805	neutral
44583	negative
66492	neutral
53328	neutral
55673	negative
61554	negative
34778	neutral
59581	neutral
29462	negative
80718	negative
64143	negative
81106	positive
31107	negative
14041	neutral
62217	neutral
53945	neutral
85361	negative
31409	negative
94846	neutral
85397	negative
17971	negative
37461	negative
52407	negative
34698	negative
64124	neutral
53222	positive
70077	positive
64580	neutral
76254	neutral
96020	negative
99287	negative
41093	negative
77413	negative
79227	negative
82997	positive
27769	negative
15826	neutral
72836	negative
31263	negative
76422	negative
23354	negative
37134	neutral
37302	negative
76998	neutral
38916	positive
71087	neutral
12244	neutral
13085	negative
10414	negative
15456	positive
84020	negative
33351	negative
63594	neutral
88189	positive
36311	neutral
40934	negative
85258	negative
19215	negative
94438	neutral
15428	positive
30015	neutral
58847	negative
86445	negative
38633	positive
95503	neutral
92884	neutral
70552	neutral
73619	negative
55691	neutral
17581	neutral
59504	negative
18411	neutral
39211	negative
39719	neutral
95701	positive
58967	neutral
79620	neutral
30910	negative
33631	neutral
63140	neutral
28727	negative
12887	negative
99793	negative
90415	negative
43724	neutral
49816	negative
42532	negative
65019	negative
88056	neutral
23832	neutral
78004	negative
20654	neutral
76900	positive
89257	negative
49656	negative
34823	neutral
65617	positive
52603	positive
48221	negative
53966	negative
40777	negative
34244	negative
99261	neutral
72175	negative
55606	positive
88646	negative
83152	neutral
13683	negative
50250	positive
86405	negative
86962	negative
10852	neutral
46241	negative
65812	positive
66458	negative
29070	negative
69736	negative
26402	negative
99057	negative
49400	neutral
25346	positive
40662	negative
61616	negative
64330	negative
51551	neutral
87427	neutral
74804	negative
93773	negative
92615	positive
12952	negative
63972	negative
73041	negative
37633	positive
14935	neutral
13039	neutral
60323	negative
95696	negative
31555	negative
77688	negative
82905	positive
76920	negative
48470	positive
24028	neutral
36425	negative
92859	negative
90176	negative
89747	neutral
69319	positive
18855	positive
61688	negative
95573	negative
65139	negative
65948	positive
15732	neutral
54620	negative
90905	neutral
67168	positive
67063	negative
31247	negative
47720	negative
96066	positive
76898	neutral
22361	positive
57998	negative
83547	negative
69981	positive
84822	negative
11689	neutral
15130	negative
80635	negative
52098	neutral
24323	neutral
53534	neutral
99547	negative
71099	neutral
16498	negative
54509	negative
70550	neutral
23308	negative
41538	negative
94545	negative
67585	negative
87451	negative
79346	positive
14968	neutral
91356	neutral
26120	negative
13521	negative
12791	neutral
71256	positive
86355	neutral
87274	negative
37599	neutral
48185	negative
89361	negative
24403	negative
44982	negative
35430	negative
89156	neutral
42402	negative
64671	negative
32033	negative
46947	negative
75391	negative
20599	negative
73736	neutral
26634	neutral
51146	negative
95756	neutral
14141	negative
85652	negative
20087	neutral
64582	negative
41659	negative
45380	negative
88626	negative
36253	negative
74411	negative
40536	negative
80505	negative
86597	positive
65966	negative
21186	positive
12049	neutral
28360	negative
28584	negative
24070	neutral
51010	negative
45161	positive
35185	negative
31597	neutral
12130	negative
95277	negative
29926	neutral
66995	negative
72309	negative
18365	negative
41074	negative
96580	negative
20144	negative
30565	positive
86444	neutral
63492	negative
58327	negative
96101	negative
16502	neutral
34766	neutral
80138	neutral
52694	neutral
60620	negative
57675	negative
87449	positive
95552	neutral
46561	negative
52245	negative
78748	neutral
64238	positive
72205	negative
25270	negative
88569	positive
33813	neutral
91468	negative
64417	positive
47727	negative
51162	negative
97825	positive
74590	neutral
59665	negative
22890	negative
32374	negative
30862	negative
82753	positive
77796	positive
38104	neutral
79182	negative
69152	neutral
72865	neutral
75631	negative
78114	neutral
39546	neutral
25701	negative
88264	neutral
12496	neutral
97861	positive
21021	neutral
81082	negative
91393	neutral
11712	negative
19595	positive
76327	negative
96024	neutral
86899	neutral
45543	positive
21905	negative
80805	positive
21143	negative
55448	negative
22263	negative
58973	positive
36385	negative
25505	negative
81640	negative
81234	neutral
75253	negative
51224	negative
18734	negative
93553	negative
85697	negative
54454	negative
94902	negative
65506	negative
33861	neutral
88055	neutral
88884	neutral
43851	negative
78274	negative
52917	negative
90303	negative
29573	positive
29042	neutral
17763	negative
44577	negative
85211	negative
85715	positive
16298	negative
27890	negative
89741	neutral
79617	neutral
59925	neutral
78055	negative
52312	negative
30006	neutral
37835	negative
43764	negative
73092	negative
37035	positive
83765	negative
86499	negative
92620	negative
41278	negative
93765	negative
90853	negative
41206	negative
82873	negative
34690	negative
62473	positive
26379	negative
67206	negative
16628	negative
69013	negative
49837	negative
23227	negative
82560	negative
40923	negative
94073	positive
83105	neutral
45691	neutral
41289	negative
36243	positive
94435	negative
25227	negative
21560	negative
99708	neutral
49028	positive
15545	negative
44426	neutral
22376	positive
55735	neutral
49887	neutral
20945	negative
60373	negative
14612	negative
46548	negative
86436	positive
54881	positive
42370	neutral
23876	neutral
78809	neutral
82852	negative
16886	negative
24224	neutral
48855	negative
98513	positive
91612	negative
22473	negative
71941	negative
81211	neutral
49232	neutral
66728	negative
14646	neutral
13052	negative
90426	negative
10553	positive
89551	positive
72159	positive
98962	negative
85383	negative
19119	negative
60876	negative
99724	negative
24532	positive
14203	negative
71883	negative
47976	negative
84109	positive
10867	negative
17118	negative
10396	negative
13983	positive
17796	negative
61001	negative
66978	negative
96476	negative
51509	negative
95766	neutral
27450	neutral
40583	neutral
70493	negative
16523	neutral
65500	neutral
69349	negative
94600	neutral
10173	negative
43190	negative
10039	negative
76138	negative
68186	negative
85608	neutral
31511	negative
24287	negative
62156	neutral
87315	negative
11134	negative
24989	neutral
43267	neutral
18366	positive
53209	neutral
12662	negative
94821	negative
99978	negative
61141	negative
83024	neutral
55210	negative
70694	neutral
91875	neutral
63376	negative
41477	negative
81273	negative
71786	negative
68168	positive
87858	positive
40586	neutral
58493	negative
31811	positive
27628	negative
24649	negative
57789	neutral
91501	neutral
99466	positive
85476	neutral
13228	positive
26425	negative
51261	positive
75861	negative
96859	negative
14263	negative
98375	neutral
93086	positive
57039	positive
41272	negative
43987	neutral
28949	negative
98020	positive
58504	positive
62195	negative
15635	negative
52122	neutral
48011	positive
31570	negative
12206	positive
86424	neutral
12842	negative
35113	negative
76477	neutral
57718	negative
66941	negative
81511	negative
93438	neutral
59744	neutral
22166	positive
16729	negative
23087	neutral
22703	neutral
94516	neutral
56017	positive
52806	neutral
96893	negative
82720	positive
20538	negative
48603	negative
30076	negative
99682	neutral
47077	neutral
41523	negative
39286	negative
96114	negative
83263	neutral
84050	neutral
86091	negative
30430	negative
66549	neutral
45920	positive
51839	neutral
14533	positive
53755	negative
41303	negative
81503	negative
20761	positive
22948	negative
40598	positive
41445	positive
19126	negative
60951	negative
27314	positive
97889	negative
78713	negative
29814	negative
94132	negative
32705	negative
40695	negative
12914	positive
23745	neutral
52849	negative
98361	negative
63934	positive
88245	negative
91237	negative
82666	negative
33891	neutral
11463	negative
96896	negative
77332	negative
83574	positive
40253	negative
97272	negative
48976	negative
19750	neutral
18398	positive
51763	negative
25487	negative
13575	negative
34816	neutral
83264	negative
15839	negative
84280	negative
49958	negative
38576	negative
14684	negative
94906	neutral
62457	negative
85927	neutral
32481	negative
36435	negative
31123	neutral
23548	negative
15281	negative
58101	positive
52401	negative
86287	negative
14708	negative
99852	neutral
78349	positive
22123	negative
81827	negative
53170	negative
41184	positive
30215	neutral
73520	negative
34237	negative
39581	negative
40126	negative
97308	negative
74193	positive
73669	negative
76336	negative
86824	negative
59664	neutral
98983	neutral
87835	neutral
30893	negative
65359	positive
55177	negative
15230	negative
52530	neutral
18671	negative
72508	neutral
88542	negative
65748	negative
14680	negative
25738	neutral
41139	neutral
66799	negative
19456	negative
33386	neutral
49817	negative
56303	negative
68916	negative
92156	negative
73871	negative
66862	neutral
68364	negative
50949	negative
45317	neutral
19058	negative
93835	negative
77925	negative
90764	negative
28359	negative
53350	positive
44972	negative
84557	negative
35154	negative
55585	positive
87905	neutral
15065	negative
87588	positive
27525	neutral
82591	negative
10106	negative
61319	positive
19740	negative
51585	neutral
10216	neutral
66450	neutral
77344	negative
10088	negative
87196	positive
70613	positive
35276	negative
89245	neutral
81226	negative
92556	negative
79256	negative
87004	positive
50652	positive
69159	negative
85193	positive
13114	negative
86177	negative
68093	negative
10256	positive
31412	negative
88843	negative
82077	neutral
65398	negative
65130	negative
44368	neutral
26536	negative
97548	neutral
37848	positive
30385	negative
39246	negative
68010	negative
38673	neutral
10621	neutral
23247	negative
66339	negative
31173	neutral
11299	neutral
52042	negative
28676	positive
49005	negative
27118	negative
50526	neutral
83891	negative
20005	negative
61480	negative
96551	negative
90504	negative
47826	neutral
54569	negative
82604	negative
40604	negative
50361	negative
39402	negative
94175	negative
74122	negative
79563	negative
49969	positive
51466	negative
92407	negative
43741	negative
72096	negative
71846	positive
50345	negative
74912	negative
81655	negative
82193	negative
41056	neutral
85266	positive
64987	negative
14902	negative
27108	neutral
10224	positive
27276	neutral
15568	neutral
90932	negative
34477	negative
17789	negative
25659	positive
10434	positive
34800	negative
20346	negative
72877	positive
43347	negative
28696	positive
21865	neutral
43806	negative
95209	positive
77521	negative
71401	negative
31213	negative
72866	negative
73016	negative
34671	negative
52728	positive
83886	negative
19886	negative
98403	negative
49519	negative
85166	neutral
91705	negative
84429	neutral
92335	negative
51336	neutral
19299	negative
92231	negative
89287	negative
43565	negative
32294	negative
82290	neutral
16501	negative
77354	negative
67659	negative
60910	negative
61158	negative
93599	negative
27487	neutral
42633	negative
58222	neutral
79922	positive
75184	neutral
95080	positive
83107	negative
30946	negative
39269	positive
88278	negative
96775	negative
37967	positive
71360	neutral
87523	negative
57304	positive
10325	positive
81896	negative
10312	neutral
32787	positive
92802	neutral
42934	positive
61581	neutral
77777	negative
82652	positive
78431	negative
77001	negative
37615	negative
25255	neutral
56826	negative
88545	negative
64933	negative
49558	positive
71246	negative
94001	positive
32702	negative
76815	positive
94587	positive
93372	negative
60140	negative
76453	negative
99494	neutral
74027	neutral
63799	positive
90734	neutral
46961	neutral
46009	negative
23495	negative
90091	neutral
29875	positive
61768	neutral
64170	negative
32235	negative
84857	neutral
40098	negative
34832	positive
16383	neutral
90619	negative
11449	neutral
84996	neutral
97802	neutral
43033	negative
18569	negative
32360	negative
46028	negative
92782	positive
45259	neutral
33373	negative
32217	negative
87150	positive
40559	negative
73258	negative
66124	positive
80183	positive
38487	negative
15990	positive
85923	positive
35656	positive
79787	positive
54156	negative
27483	negative
81405	neutral
40500	negative
62418	negative
99765	negative
99331	neutral
10974	negative
64623	neutral
83372	negative
52993	neutral
20189	neutral
69148	negative
22348	neutral
69392	positive
23198	negative
80501	positive
41643	negative
44383	negative
22970	neutral
33443	neutral
42917	negative
40807	negative
71272	negative
82657	negative
37207	positive
31194	negative
18171	positive
40482	negative
17964	negative
30781	negative
72467	neutral
87090	negative
72425	neutral
15558	positive
51418	negative
18298	negative
41346	negative
67555	neutral
23565	negative
61875	negative
72121	negative
15102	positive
18776	neutral
60719	neutral
40417	negative
10627	negative
65352	negative
55330	negative
63209	positive
97003	positive
55167	neutral
99554	negative
58699	negative
10035	positive
26260	neutral
46127	negative
26473	negative
84779	neutral
26302	neutral
31748	neutral
34839	positive
22501	positive
53822	negative
31963	negative
41728	positive
92973	negative
81326	neutral
54642	negative
20779	positive
18315	negative
26805	neutral
95428	neutral
74363	neutral
59972	negative
97422	neutral
27147	neutral
31977	neutral
45509	negative
56786	negative
51836	negative
51152	neutral
73290	negative
87496	negative
83795	neutral
71270	negative
17007	positive
71851	neutral
77590	negative
62405	neutral
11717	negative
22919	negative
67302	negative
44861	negative
81502	negative
93951	negative
33616	neutral
62718	negative
75101	neutral
78851	negative
96435	positive
63278	negative
78807	positive
90628	negative
22472	positive
55687	negative
14062	negative
69157	negative
47202	negative
34080	negative
10200	neutral
40291	neutral
11773	negative
89164	positive
88187	neutral
92046	negative
79943	neutral
35197	positive
70403	negative
97185	negative
24998	negative
94288	positive
73987	negative
29363	negative
33698	neutral
95423	positive
29899	negative
61313	positive
12502	neutral
98144	negative
39362	negative
78293	negative
83523	negative
96821	positive
31191	negative
62289	positive
17302	negative
68009	negative
46457	neutral
30459	positive
48899	negative
90302	neutral
31790	neutral
75007	negative
21993	negative
10889	negative
72441	neutral
81841	negative
79276	neutral
10444	negative
72318	negative
94450	negative
11086	negative
15541	negative
39354	negative
16069	negative
66019	positive
58928	negative
39057	neutral
65526	negative
61248	negative
74446	negative
85392	positive
44196	negative
79702	negative
98179	positive
59568	neutral
24782	negative
81853	negative
54975	neutral
80349	positive
22477	positive
75353	neutral
96180	negative
63295	negative
10648	positive
21309	neutral
74908	negative
53375	negative
38946	negative
32839	neutral
25855	negative
33920	negative
31534	positive
93223	neutral
96404	negative
93799	negative
46121	neutral
38208	neutral
31739	neutral
50597	negative
93368	negative
19775	neutral
37268	negative
90963	neutral
64194	negative
15453	negative
53506	positive
66622	negative
68767	negative
52779	negative
40302	negative
18802	neutral
48531	negative
29100	positive
83860	positive
26443	negative
49865	negative
41321	positive
39444	negative
39777	negative
51673	negative
18097	neutral
46058	negative
13315	negative
33727	negative
10308	negative
87417	negative
46535	positive
17960	positive
28407	negative
82126	positive
73782	neutral
57361	positive
47498	negative
12623	negative
56138	positive
77482	negative
68939	positive
79248	negative
68392	negative
35070	negative
14079	negative
78296	negative
95329	neutral
97446	negative
83833	negative
98057	negative
69145	neutral
71901	neutral
10085	negative
97227	positive
73370	negative
33636	positive
20028	negative
96591	negative
63092	negative
34871	neutral
92124	negative
54188	negative
56519	negative
84447	negative
79390	negative
80522	neutral
77392	negative
83301	positive
29381	negative
49298	negative
51906	negative
66177	positive
81408	negative
16009	positive
59464	negative
54652	neutral
91057	negative
80206	neutral
21488	negative
90065	negative
45057	positive
42734	neutral
45055	positive
21894	neutral
54021	negative
58443	negative
44811	negative
58464	positive
89982	neutral
27574	neutral
66095	neutral
61821	neutral
32124	neutral
38013	positive
84730	positive
28027	negative
68574	negative
87686	negative
26267	negative
31463	positive
66253	positive
43121	negative
71886	neutral
68611	negative
78599	positive
64186	negative
98473	neutral
72421	neutral
14732	neutral
54561	negative
87475	negative
37186	negative
90020	negative
82859	negative
31485	negative
22938	neutral
73899	negative
95965	negative
72611	negative
89978	negative
23051	positive
97492	negative
63171	negative
51531	negative
29039	negative
13759	neutral
36555	negative
93781	negative
45130	negative
77179	negative
91264	negative
67545	neutral
91889	negative
87429	negative
44813	negative
50073	negative
78924	negative
33826	negative
90553	negative
19871	negative
29942	negative
63087	neutral
50944	neutral
42517	negative
77889	negative
36902	negative
15888	negative
19390	negative
74520	negative
26800	negative
16260	negative
58852	neutral
83945	negative
31387	neutral
26156	negative
32891	negative
19686	negative
62223	neutral
91059	neutral
57048	negative
36705	negative
49007	positive
92939	negative
63764	negative
78673	neutral
63221	negative
59515	neutral
11777	negative
53285	negative
90561	negative
62274	positive
47451	negative
45588	negative
57812	negative
18891	negative
62896	negative
68177	positive
68082	positive
31850	positive
74460	negative
62367	negative
19240	negative
90425	negative
37323	negative
70529	negative
61702	negative
74551	negative
23662	positive
60767	positive
55790	negative
74361	positive
10092	negative
18127	neutral
85603	neutral
53807	neutral
20933	neutral
58521	neutral
97822	negative
81434	positive
13824	negative
67657	positive
19626	negative
92034	negative
95216	negative
92425	neutral
55404	neutral
74876	neutral
32870	positive
42022	neutral
54387	positive
17808	negative
47283	negative
42802	neutral
56421	negative
42582	negative
29672	negative
31950	neutral
49926	neutral
96520	negative
60478	negative
94286	negative
58200	negative
90158	neutral
11554	negative
55870	negative
41962	negative
56496	negative
43879	neutral
13472	negative
47061	neutral
72152	neutral
44803	negative
76661	neutral
35781	negative
72257	positive
16011	negative
47109	neutral
61350	negative
79044	neutral
22213	positive
49335	negative
69479	negative
59658	negative
87807	neutral
94168	positive
15979	neutral
11296	neutral
68922	negative
90934	negative
62598	neutral
17480	negative
24629	neutral
23835	negative
71287	neutral
20416	negative
19983	positive
75946	negative
55670	neutral
86185	positive
94290	negative
54013	negative
87693	positive
20276	negative
17565	negative
31162	neutral
89419	neutral
85508	negative
52073	negative
58596	positive
62179	negative
83376	negative
63306	neutral
52777	positive
50564	neutral
88993	neutral
36961	negative
71322	positive
45865	neutral
30374	negative
27155	negative
55471	positive
48329	neutral
61116	negative
67612	neutral
39259	negative
87902	positive
64523	neutral
97912	negative
25071	neutral
58175	negative
28912	negative
51937	negative
30045	negative
64842	neutral
59544	neutral
36427	negative
84971	positive
43439	negative
92987	negative
64849	neutral
82971	positive
37909	positive
63466	negative
67263	negative
57628	neutral
39824	negative
99981	negative
28700	negative
98896	neutral
87769	positive
27033	neutral
16839	negative
69821	negative
37451	positive
26404	negative
74129	negative
75322	positive
85347	negative
93648	negative
18309	neutral
74851	positive
67224	negative
17553	negative
68777	negative
75730	positive
61794	neutral
25203	neutral
86476	negative
90479	neutral
83506	neutral
62580	negative
33579	neutral
42956	positive
96023	negative
81683	negative
82533	positive
14882	positive
20292	negative
95127	negative
24324	negative
36197	negative
29873	positive
33562	positive
15656	negative
42482	negative
13877	negative
60544	negative
66567	negative
18464	neutral
15685	negative
24429	negative
89967	neutral
23114	negative
46021	negative
16434	positive
60250	negative
61935	negative
36948	positive
79752	negative
88223	negative
48809	positive
25896	neutral
39480	negative
32417	negative
81504	neutral
63913	positive
93865	negative
60735	neutral
91488	negative
71890	negative
49231	neutral
15663	positive
88096	negative
66457	neutral
92484	neutral
21442	negative
36963	positive
61200	negative
79963	negative
98223	negative
46990	neutral
75139	neutral
69019	negative
63328	negative
14569	neutral
25182	negative
11972	negative
12668	negative
18543	negative
37944	positive
67343	positive
35729	positive
40606	neutral
73869	negative
35985	neutral
80778	negative
30593	negative
41575	negative
92213	negative
18419	neutral
55005	negative
15926	negative
44471	negative
96939	neutral
96000	negative
87051	negative
97924	negative
25540	negative
66869	negative
69860	neutral
27638	negative
70844	neutral
38565	positive
70747	negative
52297	negative
55878	negative
86635	negative
18432	positive
91403	negative
18098	negative
19907	negative
34711	negative
66242	positive
83978	positive
54675	positive
26647	neutral
36284	negative
15112	negative
77069	positive
46798	neutral
62840	negative
86433	neutral
19543	negative
45907	negative
30046	neutral
23711	neutral
98303	neutral
66487	negative
66012	negative
80076	negative
39956	positive
76244	negative
39910	negative
73086	neutral
52907	neutral
30248	neutral
21485	negative
30937	negative
66540	positive
57844	negative
55485	negative
56043	negative
69092	negative
47947	negative
40451	negative
98720	negative
11633	negative
51945	negative
68769	neutral
63243	negative
52742	positive
71775	negative
92284	negative
97426	positive
39447	neutral
72744	positive
22756	negative
75641	positive
65400	negative
17667	negative
27889	negative
60618	neutral
54522	negative
94375	neutral
76300	positive
95284	positive
87204	positive
16138	negative
65323	negative
66884	negative
58703	negative
59532	negative
87367	negative
66851	neutral
99138	negative
85515	neutral
56989	negative
83095	negative
12243	negative
49641	neutral
83720	neutral
96728	negative
36127	neutral
86648	neutral
73143	negative
47583	negative
95608	negative
89641	neutral
90642	negative
51713	negative
32607	negative
39204	positive
20619	positive
49964	neutral
97490	negative
33290	positive
14636	negative
27067	negative
23739	neutral
97578	negative
43430	negative
43670	negative
24753	neutral
39701	negative
75013	negative
80489	neutral
80476	neutral
54070	positive
43528	negative
13906	negative
76467	negative
33578	negative
66351	negative
67577	neutral
33019	positive
50648	positive
22099	negative
82569	negative
46049	negative
19069	negative
48637	negative
89819	negative
60581	positive
11589	negative
56899	neutral
93569	negative
80192	negative
41565	negative
65845	negative
18057	negative
91816	negative
23633	negative
39036	negative
48116	positive
51890	positive
81327	negative
61363	negative
49121	neutral
52370	negative
19916	positive
23564	negative
94731	neutral
66531	positive
73680	negative
64188	negative
82033	negative
66620	positive
57651	negative
76713	negative
94239	positive
87252	neutral
44654	negative
16362	negative
87524	positive
64374	neutral
20145	positive
27843	neutral
28636	neutral
24912	neutral
81304	negative
40596	negative
12224	positive
89366	negative
77054	negative
53081	positive
88415	negative
13607	negative
92451	positive
45144	positive
31831	positive
77937	neutral
22519	negative
46048	positive
96573	negative
22147	neutral
96384	negative
81874	negative
92066	neutral
18004	negative
51297	negative
82360	neutral
84107	negative
27618	negative
10265	neutral
17197	negative
83888	negative
66522	negative
16218	negative
70133	negative
42791	neutral
96217	negative
45571	negative
41937	negative
12740	neutral
99246	negative
69559	negative
96426	positive
74707	neutral
16183	negative
44485	neutral
27991	negative
66082	negative
81121	neutral
54703	neutral
20030	negative
34788	neutral
69790	negative
28181	neutral
96959	neutral
72116	negative
66931	negative
40024	positive
45172	negative
88037	negative
99294	negative
46894	neutral
58507	neutral
13005	neutral
90423	negative
33515	neutral
68638	negative
11093	negative
33055	positive
